"exchange_schema","copy_id","flow_ids","journey","event","surface","runtime_location","current_runtime_text","gameplay_contract","character_budget","risk","dynamic","row_fingerprint","owner_status","owner_draft","owner_note"
"pdv.copy-prose-exchange.v1","esp:mgef:071076:Devotion.esp:description","journey.cultural-rite;race.redguard;surface.effects","Shared","tier.initial-recognition","blessing-description","Devotion.esp:MGEF:071076:Devotion.esp:PDV_MGEF_Bless_Redguard_AncestorSpine_T1:Description","The ancestors steady your sect path without making every compromise clean.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","bc3d6daeb30856efa7271e79c0aabb42","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071076:Devotion.esp:name","journey.cultural-rite;race.redguard;surface.effects","Shared","tier.initial-recognition","blessing-name","Devotion.esp:MGEF:071076:Devotion.esp:PDV_MGEF_Bless_Redguard_AncestorSpine_T1:Name","Ancestors' Regard - Seeker","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","9bec4ac99d78d033a5fdd75f50ca27b9","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07107C:Devotion.esp:description","core.focused;race.khajiit;surface.effects","Shared","unclassified","blessing-description","Devotion.esp:MGEF:07107C:Devotion.esp:PDV_MGEF_Khajiit_Substrate_Always_Disease:Description","The moons keep you hardy. Disease Resistance +5%.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","1b750bc74cac97b0d12480060c0e8a6b","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07107C:Devotion.esp:name","core.focused;race.khajiit;surface.effects","Shared","unclassified","blessing-name","Devotion.esp:MGEF:07107C:Devotion.esp:PDV_MGEF_Khajiit_Substrate_Always_Disease:Name","Disease Resistance","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","edbca92b1280c561fcb73a1394cc1d1a","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07107E:Devotion.esp:description","core.focused;race.khajiit;surface.effects","Shared","unclassified","blessing-description","Devotion.esp:MGEF:07107E:Devotion.esp:PDV_MGEF_Khajiit_Substrate_High_Stamina:Description","You are deeply attuned to the Lunar Lattice. Your stamina runs deep, your magicka wells full, and disease finds little purchase. Fortify Stamina +25, Disease Resistance +30%, Fortify Magicka +15.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","60a801446b4a5c10c7ce551b6f568063","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07107E:Devotion.esp:name","core.focused;race.khajiit;surface.effects","Shared","unclassified","blessing-name","Devotion.esp:MGEF:07107E:Devotion.esp:PDV_MGEF_Khajiit_Substrate_High_Stamina:Name","Fortify Stamina","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","6ee23c64923281cc7e3be2eee081f150","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07107F:Devotion.esp:description","core.focused;race.khajiit;surface.effects","Shared","unclassified","blessing-description","Devotion.esp:MGEF:07107F:Devotion.esp:PDV_MGEF_Khajiit_Substrate_High_Disease:Description","You are deeply attuned to the Lunar Lattice. Your stamina runs deep, your magicka wells full, and disease finds little purchase. Fortify Stamina +25, Disease Resistance +30%, Fortify Magicka +15.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","d29e48540d8781672f5eb81dda4cba23","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07107F:Devotion.esp:name","core.focused;race.khajiit;surface.effects","Shared","unclassified","blessing-name","Devotion.esp:MGEF:07107F:Devotion.esp:PDV_MGEF_Khajiit_Substrate_High_Disease:Name","Disease Resistance","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","a8879679efa3ceba09e051c57c7f04b8","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071080:Devotion.esp:description","core.focused;race.khajiit;surface.effects","Shared","unclassified","blessing-description","Devotion.esp:MGEF:071080:Devotion.esp:PDV_MGEF_Khajiit_Substrate_High_Magicka:Description","You are deeply attuned to the Lunar Lattice. Your stamina runs deep, your magicka wells full, and disease finds little purchase. Fortify Stamina +25, Disease Resistance +30%, Fortify Magicka +15.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","a85ff3b8121ac562096eadbc1d0adb4f","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071080:Devotion.esp:name","core.focused;race.khajiit;surface.effects","Shared","unclassified","blessing-name","Devotion.esp:MGEF:071080:Devotion.esp:PDV_MGEF_Khajiit_Substrate_High_Magicka:Name","Fortify Magicka","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","dd4562e2a506b73632639374d05a9d75","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071082:Devotion.esp:description","core.neglect;race.khajiit;surface.effects","Shared","neglect.lapse","blessing-description","Devotion.esp:MGEF:071082:Devotion.esp:PDV_MGEF_Neglect_KhajiitLunar_Stamina:Description","You have not kept the moons. Your Maximum Stamina is reduced by 10 until you return to the road and the lattice.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","fce21905d1666c6aacde51f5cef124c7","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071082:Devotion.esp:name","core.neglect;race.khajiit;surface.effects","Shared","neglect.lapse","blessing-name","Devotion.esp:MGEF:071082:Devotion.esp:PDV_MGEF_Neglect_KhajiitLunar_Stamina:Name","Fortify Stamina","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","b74e5bfd38db84577290451a46c9fac2","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071084:Devotion.esp:description","core.recognition;race.khajiit;surface.effects","Shared","tier.initial-recognition","blessing-description","Devotion.esp:MGEF:071084:Devotion.esp:PDV_MGEF_Khajiit_Khenarthi_T1_StaminaRateMult:Description","The open road is kinder to you. Stamina Regeneration +4%.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","7cae96620b3bfcc501fbdc136fd83caa","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071084:Devotion.esp:name","core.recognition;race.khajiit;surface.effects","Shared","tier.initial-recognition","blessing-name","Devotion.esp:MGEF:071084:Devotion.esp:PDV_MGEF_Khajiit_Khenarthi_T1_StaminaRateMult:Name","Stamina Regeneration","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","3e43a84f70bd5c63f5383162ade7af2b","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071086:Devotion.esp:description","core.faithful;race.khajiit;surface.effects","Shared","tier.faithful","blessing-description","Devotion.esp:MGEF:071086:Devotion.esp:PDV_MGEF_Khajiit_Khenarthi_T2_StaminaRateMult:Description","The road-walker bears more and tires less. Stamina Regeneration +10%, Carry Weight +30.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","b75bd75473f989b4ee9acf98b6ff5227","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071086:Devotion.esp:name","core.faithful;race.khajiit;surface.effects","Shared","tier.faithful","blessing-name","Devotion.esp:MGEF:071086:Devotion.esp:PDV_MGEF_Khajiit_Khenarthi_T2_StaminaRateMult:Name","Stamina Regeneration","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","2c4776c043c6c871b2afe87b6d9b5919","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071087:Devotion.esp:description","core.faithful;race.khajiit;surface.effects","Shared","tier.faithful","blessing-description","Devotion.esp:MGEF:071087:Devotion.esp:PDV_MGEF_Khajiit_Khenarthi_T2_CarryWeight:Description","The road-walker bears more and tires less. Fortify Stamina +25, Carry Weight +30.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","bf034cce7ec19f5d440598c0c1d72710","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071087:Devotion.esp:name","core.faithful;race.khajiit;surface.effects","Shared","tier.faithful","blessing-name","Devotion.esp:MGEF:071087:Devotion.esp:PDV_MGEF_Khajiit_Khenarthi_T2_CarryWeight:Name","Carry Weight","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","502722233b3bb4d6ee869749f1bd844a","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071089:Devotion.esp:description","core.focused;race.khajiit;surface.effects","Shared","tier.devoted","blessing-description","Devotion.esp:MGEF:071089:Devotion.esp:PDV_MGEF_Khajiit_Khenarthi_T3_StaminaRateMult:Description","Khenarthi's wind is at your back. Stamina Regeneration +20%, Carry Weight +80, Movement Speed +3%.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","277154241da0ec64ffaae98a4cf32ab5","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071089:Devotion.esp:name","core.focused;race.khajiit;surface.effects","Shared","tier.devoted","blessing-name","Devotion.esp:MGEF:071089:Devotion.esp:PDV_MGEF_Khajiit_Khenarthi_T3_StaminaRateMult:Name","Stamina Regeneration","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","fab9bc3748b2bcda514947f5aa065114","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07108A:Devotion.esp:description","core.focused;race.khajiit;surface.effects","Shared","tier.devoted","blessing-description","Devotion.esp:MGEF:07108A:Devotion.esp:PDV_MGEF_Khajiit_Khenarthi_T3_CarryWeight:Description","Khenarthi's wind is at your back. Fortify Stamina +40, Carry Weight +80, Movement Speed +3%.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","102b1e932f45a93d749e823f1795da5c","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07108A:Devotion.esp:name","core.focused;race.khajiit;surface.effects","Shared","tier.devoted","blessing-name","Devotion.esp:MGEF:07108A:Devotion.esp:PDV_MGEF_Khajiit_Khenarthi_T3_CarryWeight:Name","Carry Weight","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","9597600f84b94ec32102b73cd345b829","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07108B:Devotion.esp:description","core.focused;race.khajiit;surface.effects","Shared","tier.devoted","blessing-description","Devotion.esp:MGEF:07108B:Devotion.esp:PDV_MGEF_Khajiit_Khenarthi_T3_SpeedMult:Description","Khenarthi's wind is at your back. Fortify Stamina +40, Carry Weight +80, Movement Speed +3%.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","8ce640d580ca77b6bc9a414a9692189f","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07108B:Devotion.esp:name","core.focused;race.khajiit;surface.effects","Shared","tier.devoted","blessing-name","Devotion.esp:MGEF:07108B:Devotion.esp:PDV_MGEF_Khajiit_Khenarthi_T3_SpeedMult:Name","Movement Speed","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","afa4c91a1553c7504ce35d29f925d210","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07108D:Devotion.esp:description","daedric.milestone;race.khajiit;surface.effects","Daedric","tier.initial-recognition","blessing-description","Devotion.esp:MGEF:07108D:Devotion.esp:PDV_MGEF_Khajiit_Azurah_T1_MagickaRateMult:Description","Twilight feeds the mind. Magicka Regeneration +4%.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","948618b34c750f537dd70498bfbaf5e1","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07108D:Devotion.esp:name","daedric.milestone;race.khajiit;surface.effects","Daedric","tier.initial-recognition","blessing-name","Devotion.esp:MGEF:07108D:Devotion.esp:PDV_MGEF_Khajiit_Azurah_T1_MagickaRateMult:Name","Magicka Regeneration","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","0d9bd2c24bb4568f552d2a87d0630451","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07108F:Devotion.esp:description","daedric.milestone;race.khajiit;surface.effects","Daedric","tier.faithful","blessing-description","Devotion.esp:MGEF:07108F:Devotion.esp:PDV_MGEF_Khajiit_Azurah_T2_MagickaRateMult:Description","The twilight wards you. Magicka Regeneration +10%, Magic Resistance +5%.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","23c186013dcf89f530e4ed09917a7894","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:07108F:Devotion.esp:name","daedric.milestone;race.khajiit;surface.effects","Daedric","tier.faithful","blessing-name","Devotion.esp:MGEF:07108F:Devotion.esp:PDV_MGEF_Khajiit_Azurah_T2_MagickaRateMult:Name","Magicka Regeneration","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","d045670b966b0b9eb476f913be56a867","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071090:Devotion.esp:description","daedric.milestone;race.khajiit;surface.effects","Daedric","tier.faithful","blessing-description","Devotion.esp:MGEF:071090:Devotion.esp:PDV_MGEF_Khajiit_Azurah_T2_ResistMagic:Description","The twilight wards you. Fortify Magicka +25, Magic Resistance +5%.","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","200","P2","false","554bc4b1e82f4c13c9baa3dc00bf3ac1","","",""
"pdv.copy-prose-exchange.v1","esp:mgef:071090:Devotion.esp:name","daedric.milestone;race.khajiit;surface.effects","Daedric","tier.faithful","blessing-name","Devotion.esp:MGEF:071090:Devotion.esp:PDV_MGEF_Khajiit_Azurah_T2_ResistMagic:Name","Magic Resistance","Live record field is inventoried, but its current firing/attachment contract still requires source linkage.","40","P2","false","cdabaa8a179ef42c8fb9be08814ba94a","","",""
