id,surface,race,target,requirement,tier,authority,verify_layer,check_hint,notes,cluster,status
BC-0197,stance,Altmer,ThalmorAlignment,"ThalmørAlignment must exist as a 0-100 track using PDV_ReputationTrack; starting values: Thalmor Orthodox=75, Divine Body=50, Psijic Tradition=25; bands Low (Heterodox, 0-30), Mid (Orthodox Moderate, 31-69), High (Thalmor Devout, 70-100) with documented signal multipliers.",BETA,PDV_RaceDesign_Altmer.md — ThalmørAlignment Track,esp,PDV_RepTrack_ThalmorAlignment StorageUtil key,,race-sheets,UNVERIFIED
BC-0198,stance,Argonian,Molag Bal,"Argonian-Molag Bal must be framed as Curse with the Hist-grief and Sithis-pressure dual note; the text must clarify that Sithis pressure does not justify the curse, only marks its gravity.",BETA,PDV_DaedricRacePrinceMatrix.csv Molag Bal Argonian='Curse'; PDV_DaedricPrinceRecordContracts.json Msg_Response_Argonian text,esp,MSG PDV_Msg_Daedric_Molag_Response_Argonian present; text references Hist grieved + Sithis pressure clarification,,daedric,UNVERIFIED
BC-0199,stance,Bosmer,Nocturnal,Bosmer-Nocturnal must be framed as Legible with Baan Dar as the native trickster core; PDV_Msg_Daedric_Nocturnal_Response_Bosmer must distinguish Baan Dar (native) from Nocturnal and note oath release as the exit.,BETA,PDV_DaedricRacePrinceMatrix.csv Nocturnal Bosmer cell; Notes 'Keep Rajhin and Baan Dar distinct from Nocturnal',esp,MSG PDV_Msg_Daedric_Nocturnal_Response_Bosmer present; text names Baan Dar as native lane vs Nocturnal as external,,daedric,UNVERIFIED
BC-0200,stance,Breton,BretonTradition,"PDV_State_BretonTradition must require an explicit choice (KnightsRoad=0, HiddenArt=1, GreenWay=2) with no silent fallback; setup must re-present until answered; tradition switching is not available in 1.0.",BETA,PDV_RaceDesign_Breton.md — Worship Structure / Implementation acceptance criteria,esp,PDV_State_BretonTradition global + setup quest,,race-sheets,UNVERIFIED
BC-0201,stance,Dunmer,Azura,Dunmer Azura path must route through the race manifest (native-integration override); no PDV_Msg_Daedric_Azura_Response_Dunmer row should exist in the Daedric path.,BETA,PDV_DaedricContent_Manifest.md Section 7.1; PDV_DaedricRacePrinceMatrix.csv Azura/Dunmer='Native',esp,No MSG record PDV_Msg_Daedric_Azura_Response_Dunmer; Dunmer Azura boon rows in race manifest instead,,daedric,UNVERIFIED
BC-0202,stance,Dunmer,Boethiah,Dunmer Boethiah path must route through the race manifest (Reclamation native-integration); no PDV_Msg_Daedric_Boethiah_Response_Dunmer row should exist in the Daedric path.,BETA,PDV_DaedricContent_Manifest.md Section 6.8; PDV_DaedricRacePrinceMatrix.csv Boethiah/Dunmer='Native',esp,No MSG PDV_Msg_Daedric_Boethiah_Response_Dunmer; Dunmer Boethiah rows in race manifest,,daedric,UNVERIFIED
BC-0203,stance,Dunmer,Dunmer Daedric deviation rule,"Non-Reclamation Daedric commitments by Dunmer (Malacath, Mehrunes Dagon, Molag Bal, etc.) must use the global Daedric path system only, presented as deviation/trial/pact/taboo; Aedric patron commitment is not a Dunmer 1.0 path; ancestor substrate remains present unless curse/posture state interrupts it.",BETA,PDV_RaceDesign_Dunmer.md — Daedric deviation rule (LOCKED),source,PDV_DaedricRacePrinceMatrix.csv Dunmer row — Legible stances for HiddenArt deities,,race-sheets,UNVERIFIED
BC-0204,stance,Dunmer,Mephala,Dunmer Mephala path must route through the race manifest (Reclamation native-integration); no PDV_Msg_Daedric_Mephala_Response_Dunmer row should exist in the Daedric path.,BETA,PDV_DaedricContent_Manifest.md Section 7.2; PDV_DaedricRacePrinceMatrix.csv Mephala/Dunmer='Native',esp,No MSG PDV_Msg_Daedric_Mephala_Response_Dunmer; Dunmer Mephala rows in race manifest,,daedric,UNVERIFIED
BC-0205,stance,Imperial,ConcordatStanding,"PDV_RepTrack_ConcordatStanding must exist as a -100 to +100 track with five bands: Open Defiant, Private Defiant, Uncommitted, Public Compliant, Concordat Enforcer; Talos piety multipliers must apply per band (x1.5/x1.25/x1.0/x0.75/x0.5).",BETA,PDV_RaceDesign_Imperial.md — ConcordatStanding Track,esp,PDV_RepTrack_ConcordatStanding StorageUtil key,,race-sheets,UNVERIFIED
BC-0206,stance,Imperial,Mehrunes Dagon,Imperial-Mehrunes Dagon must be flagged as Hostile (not merely Taboo) due to Oblivion Crisis memory; PDV_Msg_Daedric_Dagon_Response_Imperial must reference this explicitly.,BETA,PDV_DaedricRacePrinceMatrix.csv Dagon Notes 'Imperial hostility is stronger than generic taboo because of Oblivion memory'; statesByRace Imperial=Hostile,esp,MSG PDV_Msg_Daedric_Dagon_Response_Imperial present; statesByRace[Imperial]=Hostile; text references Oblivion Crisis,,daedric,UNVERIFIED
BC-0207,stance,Khajiit,Azura,Khajiit Azura/Azurah path must route through the race manifest (native-integration override); no PDV_Msg_Daedric_Azura_Response_Khajiit row should exist in the Daedric path.,BETA,PDV_DaedricContent_Manifest.md Section 7.1; PDV_DaedricRacePrinceMatrix.csv Azura/Khajiit='Native',esp,No MSG PDV_Msg_Daedric_Azura_Response_Khajiit; Khajiit Azurah treatment in race manifest,,daedric,UNVERIFIED
BC-0208,stance,Khajiit,Hermaeus Mora,"Khajiit-Hermaeus Mora (Hermorah) must be framed as Legible but not a baseline lunar replacement; the global path must not overwrite the lunar substrate, and exit must be quiet withdrawal or native reframing.",BETA,PDV_DaedricRacePrinceMatrix.csv Hermaeus Mora Notes 'Khajiit legibility does not mean baseline replacement of lunar order'; Khajiit cell='Legible',esp,MSG PDV_Msg_Daedric_Hermaeus_Response_Khajiit present; text explicitly limits Hermorah to legibility without displacing lunar substrate,,daedric,UNVERIFIED
BC-0209,stance,Khajiit,Mephala,"Khajiit-Mephala must be framed as Legible (Mafala-named but not a lunar lane); PDV_Msg_Daedric_Mephala_Response_Khajiit must exist as a global response row, not a native override.",BETA,PDV_DaedricRacePrinceMatrix.csv Mephala/Khajiit='Legible'; PDV_DaedricContent_Manifest.md Section 7.2 note,esp,MSG PDV_Msg_Daedric_Mephala_Response_Khajiit present; statesByRace[Khajiit]=Legible,,daedric,UNVERIFIED
BC-0210,stance,Khajiit,Namira,"Khajiit-Namira must be framed as Legible (Namiira dark-pressure reading) but explicitly remain dark-pressure rather than baseline devotion; the path must use withdrawal/cleanse exit, not native-override.",BETA,"PDV_DaedricRacePrinceMatrix.csv Namira Notes 'Khajiit legibility should remain dark-pressure, not baseline devotion'; Khajiit cell='Legible'",esp,MSG PDV_Msg_Daedric_Namira_Response_Khajiit present; text frames Namiira as dark pressure not native path,,daedric,UNVERIFIED
BC-0211,stance,Khajiit,Nocturnal,Khajiit-Nocturnal must be framed as Taboo with Rajhin as the native trickster lane; PDV_Msg_Daedric_Nocturnal_Response_Khajiit must distinguish Rajhin (native) from Nocturnal (external pressure) and frame oath release as the exit.,BETA,PDV_DaedricRacePrinceMatrix.csv Nocturnal Khajiit cell; Notes 'Keep Rajhin and Baan Dar distinct from Nocturnal',esp,MSG PDV_Msg_Daedric_Nocturnal_Response_Khajiit present; text distinguishes Rajhin from Nocturnal,,daedric,UNVERIFIED
BC-0212,stance,Khajiit,Sanguine,"Khajiit-Sanguine must be framed as Legible (Sangiin dark-pressure reading) but not a core path; exit must be withdrawal or cleanse, not native-override.",BETA,PDV_DaedricRacePrinceMatrix.csv Sanguine Khajiit='Legible',esp,MSG PDV_Msg_Daedric_Sanguine_Response_Khajiit present; statesByRace[Khajiit]=Legible; text distinguishes Sangiin from lunar native path,,daedric,UNVERIFIED
BC-0213,stance,Khajiit,Automatic focused patron emergence,PDV_State_KhajiitFocusedEmphasis must use None=0/Khenarthi=1/Azurah=2/BaanDar=3/Rajhin=4/Alkosh=5; focus activates after both weight and piety updates when one deity has 25+ focus weight and a 15+ lead plus actual piety 25+; no formal offer or confirmation choice fires; first focus is announced once and later qualifying leaders replace it without resetting to broad.,BETA,PDV_RaceDesign_Khajiit.md — 2026-08-06 Lunar and Champion Rebalance,source+esp,"PDV_State_KhajiitFocusedEmphasis mirror; evaluation ordering; five emergence Messages; toast and Book entries",,race-sheets,UNVERIFIED
BC-0214,stance,Nord,Nord Pantheon Baseline,PDV_State_NordPantheonBaseline must exist with OldWays=0 and NineDivines=1; setup must require an explicit player choice between pantheons before any patron scoring fires.,BETA,PDV_RaceDesign_Nord.md — Worship Structure / Implementation split (LOCKED),esp,PDV_State_NordPantheonBaseline global + setup dialogue,,race-sheets,UNVERIFIED
BC-0215,stance,Orc,Boethiah,"Orc-Boethiah hostility is load-bearing: PDV_Msg_Daedric_Boethiah_Response_Orc must frame the path as hard rupture (Trinimac-to-Malacath narrative), with exit difficulty 3 and stigmaMod 1.5.",BETA,PDV_DaedricRacePrinceMatrix.csv Boethiah notes 'Hostility for Altmer and Orc is load-bearing'; PDV_DaedricPrinceRecordContracts.json Boethiah statesByRace Orc=Hostile,esp,MSG PDV_Msg_Daedric_Boethiah_Response_Orc present; exitDifficultyByRace[Orc]=3; stigmaModByRace[Orc]=1.5,,daedric,UNVERIFIED
BC-0216,stance,Orc,Malacath,Orc Malacath path must route through the race manifest (native-integration); no PDV_Msg_Daedric_Malacath_Response_Orc row should exist in the Daedric path.,BETA,PDV_DaedricContent_Manifest.md Section 7.3; PDV_DaedricRacePrinceMatrix.csv Malacath/Orc='Native',esp,No MSG PDV_Msg_Daedric_Malacath_Response_Orc; Orc Malacath rows in race manifest,,daedric,UNVERIFIED
BC-0217,stance,Orc,OrcLifeMode,PDV_State_OrcLifeMode must use City=0/Stronghold=1/LegionExile=2 with exactly one active scoring/favor lane; City is the default bridge state; Stronghold requires Blood-Kin + active stronghold conduct; LegionExile requires explicit service/exile commitment; location or faction membership alone does NOT switch mode.,BETA,PDV_RaceDesign_Orc.md — Life-mode implementation rule (LOCKED),esp,PDV_State_OrcLifeMode global + PDV_GLO_State_OrcLifeMode,,race-sheets,UNVERIFIED
BC-0218,stance,Redguard,Forebear Arkay-parallel overlap,"Forebear Redguards may score piety through Arkay/Akatosh/Zenithar/Stendarr/Dibella/Julianos as Yokudan interpretive parallels; Yokudan names must remain primary in gameplay; Imperial-parallel scoring must flow through the Yokudan framework, not directly through those Divines.",BETA,PDV_RaceDesign_Redguard.md — Forebear interpretive overlap (LOCKED),source,,,race-sheets,UNVERIFIED
BC-0219,stance,Redguard,Malacath,Redguard-Malacath must be framed as Hostile (Malooc cautionary-enemy-god narrative); PDV_Msg_Daedric_Malacath_Response_Redguard must reference this explicitly.,BETA,PDV_DaedricRacePrinceMatrix.csv Malacath notes 'Orc-native exception; Redguard hostility is explicitly preserved'; PDV_DaedricPrinceRecordContracts.json Malacath statesByRace Redguard=Hostile,esp,MSG PDV_Msg_Daedric_Malacath_Response_Redguard present; statesByRace[Redguard]=Hostile,,daedric,UNVERIFIED
BC-0220,stance,Redguard,Mehrunes Dagon,"Redguard-Mehrunes Dagon must be framed as Hostile; severe rupture only, not standard Taboo.",BETA,PDV_DaedricRacePrinceMatrix.csv Dagon Redguard='Hostile',esp,MSG PDV_Msg_Daedric_Dagon_Response_Redguard present; statesByRace[Redguard]=Hostile,,daedric,UNVERIFIED
BC-0221,stance,Redguard,RedguardSect,PDV_State_RedguardSect must use Crown=0/Forebear=1/AshAbah=2; first-run setup requires explicit sect choice; if unset or corrupt must fall back to Forebear; sect state is separate from broad/focused commitment.,BETA,PDV_RaceDesign_Redguard.md — Implementation locks (LOCKED),esp,PDV_State_RedguardSect global + setup dialogue,,race-sheets,UNVERIFIED
BC-0222,record_flag,ALL,All 16 Daedric Princes,Every PDV_DaedricPath_<Prince> QUST record must have the SGE (Start Game Enabled) flag set and a matching SEQ entry; omitting SGE caused BaanDar to ship broken.,BETA,MEMORY.md 'Deity quest SGE+SEQ requirement'; PDV_AllRaceDaedricBetaReadinessLedger.md 'Strict Phase 20 verifier after SEQ refresh: PASS=2841',esp,Each PDV_DaedricPath_<Prince> QUST has DNAM flag bit SGE=1 and appears in Devotion.seq,,daedric,UNVERIFIED
BC-0223,record_flag,ALL,All 16 Daedric Princes,PDV_GLO_Daedric_<Prince>_Stigma global record must exist for every Prince and be wired as the StigmaGlobal property on the corresponding PDV_DaedricPath_<Prince> script.,BETA,PDV_DaedricPrinceRecordContracts.json stigmaGlobalEditorId field (present for all 16 Princes); PDV_Daedric_DecisionPacket_CAT4.md D-15.1,esp,GLOB PDV_GLO_Daedric_<Prince>_Stigma exists for all 16 Princes; script property StigmaGlobal bound in VMAD,,daedric,UNVERIFIED
BC-0224,record_flag,ALL,All 16 Daedric Princes,PDV_GLO_DaedricExposure derived global must be maintained as the max of all active per-Prince stigma values and keyed to broad social-reaction conditions.,BETA,PDV_Daedric_DecisionPacket_CAT4.md D-15.1 'PDV_GLO_DaedricExposure = max(active path stigma)',esp,GLOB PDV_GLO_DaedricExposure exists; manager script updates it as max of active Prince stigma values on each stigma change,,daedric,UNVERIFIED
BC-0225,record_flag,ALL,Broad lane state (PATRON_STATE_BROAD),"Broad lane worship must be implemented as PATRON_STATE_BROAD state-driven reward logic, resolved through the shared first-tier reward runtime rather than aggregate broad deity records.",BETA,PDV_Phase2_DeityRoster_and_ArchitectureRulings.md § R1,source,SyncFirstTierRaceRewardRuntime,,roster,UNVERIFIED
BC-0226,record_flag,ALL,Broad T1 reward spell editorIds,"Each race's broad T1 spell must use the exact fixed editorId declared in R2: PDV_Bless_Imperial_Civic_T1, PDV_Bless_Argonian_Hist_T1, PDV_Bless_Bosmer_Yffre_T1, PDV_Bless_Breton_Tradition_T1, PDV_Bless_Dunmer_Reclamation_T1, PDV_Bless_Imperial_Civic_T1, PDV_Bless_Khajiit_Lunar_T1 (rehomed), PDV_Bless_Nord_OldWays_T1, PDV_Bless_Orc_Malacath_T1, PDV_Bless_Redguard_AncestorSpine_T1.",BETA,PDV_Phase2_DeityRoster_and_ArchitectureRulings.md § R2 table,esp,housecarl read each SPEL by editorId; confirm it exists and is wired to the fixed manager property,,roster,UNVERIFIED
BC-0227,record_flag,ALL,Daedric forks (R6),"Breton Hidden Art Daedric forks, Dunmer non-Reclamation deviations, Nord Hircine, and Green Way werewolf/Daedric forks must route through the existing Phase 20C Daedric Prince system; no new Daedric Prince deity records may be created by Phase 2 race specs.",BETA,PDV_Phase2_DeityRoster_and_ArchitectureRulings.md § R6,esp,PDV_DaedricPath_Hircine and PDV_FLST_DaedricPaths_All are the live Phase 20C route surface; Phase 2 race specs must not create separate Daedric deity records.,,roster,UNVERIFIED
BC-0228,record_flag,ALL,Focusable-only deity records (R5),Only patrons the player can commit to as a primary focus get deity QUST records; broad-lane-only pantheon flavor gods must NOT receive deity records in V1.,BETA,PDV_Phase2_DeityRoster_and_ArchitectureRulings.md § R5,esp,Verify no deity QUSTs exist for Ruptga/Satakal/Tava/Onsi/Sep or other broad-only flavor gods,,roster,UNVERIFIED
BC-0229,record_flag,ALL,PDV_Deity_* (all new Phase 2 deity QUSTs),"Every new PDV_Deity_* QUST record must have the Start-Game-Enabled (SGE) flag set and a SEQ entry (pdv_refresh_seq pass); the EnsureQuest author helper omits SGE, as confirmed by BaanDar shipping broken.",BETA,PDV_Phase2_DeityRoster_and_ArchitectureRulings.md § 'Each new deity QUST needs the SGE flag + a pdv_refresh_seq pass'; PDV_ImperialRewardRecords.spec.json § deityQuestStructure CRITICAL note; PDV_ArgonianRewardRecords.spec.json § deityQuestStructure; PDV_NordRewardRecords.spec.json § recordCreation,esp,housecarl readback on each new PDV_Deity_* FormID; check SGE flag and SEQ record presence,,roster,UNVERIFIED
BC-0230,record_flag,ALL,PDV_Deity_* QUST SGE+SEQ requirement,Every PDV_Deity_* QUST record must have the SGE (Start Game Enabled) flag set AND an SEQ entry; EnsureQuest author helper omits the SGE flag — all deity quests must be audited to confirm SGE flag is manually set.,BETA,Memory: deity-quest-sge-seq-requirement.md — every PDV_Deity_* QUST needs SGE flag + SEQ entry,esp,xEdit: filter PDV_Deity_* QUST records for QUST flags bitmask SGE + SEQ file presence,,race-sheets,UNVERIFIED
BC-0231,record_flag,ALL,PDV_FLST_AllDeities (017E47),PDV_FLST_AllDeities must include all focusable deity QUSTs and must remain bounded to ~32 entries (dawn-iteration safe); no deity record must be added more than once.,BETA,PDV_Phase2_DeityRoster_and_ArchitectureRulings.md § R4; § 'Net new Phase 2 deities: ~22. Resulting PDV_FLST_AllDeities size: ~32',esp,housecarl read FormList 017E47; count items; verify no duplicates,,roster,UNVERIFIED
